,age,fnlwgt,educational-num,capital-gain,capital-loss,hours-per-week,education_cat,workclass_cat,marital-status_cat,occupation_cat,relationship_cat,race_cat,gender_cat,native-country_cat
31652,54,172991.0,9,0,0,40,11,1,2,13,0,4,1,38
31653,59,223215.0,10,0,0,42,15,1,2,10,0,4,1,38
31654,17,95799.0,7,0,0,18,1,2,4,11,3,4,0,38
31655,25,213385.0,10,0,0,80,15,4,4,2,3,4,1,38
31656,49,202467.0,9,0,0,40,11,1,2,10,0,4,1,38
31657,55,145574.0,9,34095,0,60,11,4,0,3,1,4,1,38
31658,39,147548.0,9,0,0,40,11,2,2,2,0,4,1,38
31659,67,105216.0,10,0,0,16,15,2,6,9,1,4,0,38
31660,28,77760.0,9,0,0,40,11,2,4,7,4,4,1,38
31661,35,167990.0,5,0,0,40,6,2,2,6,0,4,1,1
31662,44,167005.0,9,0,0,48,11,2,2,0,0,4,1,38
31663,51,108435.0,14,0,0,47,12,2,2,9,0,4,1,38
31664,55,56645.0,13,0,0,40,9,2,6,4,3,1,1,38
31665,45,304973.0,9,0,0,78,11,1,2,10,0,4,1,38
31666,32,42596.0,9,0,0,48,11,2,2,2,0,4,1,38
31667,45,220640.99999999997,10,0,0,40,15,2,0,3,4,4,0,38
31668,45,101452.0,14,15024,0,60,12,2,2,3,0,4,1,8
31669,35,188888.0,13,0,0,40,9,2,4,11,1,4,1,38
31670,55,168790.0,9,0,0,44,11,1,2,13,0,4,1,38
31671,59,98361.0,10,0,0,40,15,2,2,2,0,4,1,38
31672,22,401762.0,9,0,0,55,11,2,4,0,1,4,0,38
31673,46,160187.0,14,0,0,35,12,1,6,3,4,2,0,38
31674,23,203715.0,9,0,0,40,11,2,4,4,3,4,1,38
31675,47,144351.0,13,0,0,45,9,2,2,3,0,4,1,38
31676,34,420748.99999999994,9,0,0,30,11,2,2,2,0,4,1,10
31677,51,106151.0,7,0,0,40,1,2,0,13,3,4,1,38
31678,40,362482.0,11,0,0,50,8,2,2,11,0,4,1,38
31679,24,38151.0,10,0,0,12,15,5,4,0,3,4,1,38
31680,20,42706.0,10,0,0,72,15,2,4,4,1,4,1,38
31681,44,126198.99999999999,10,1831,0,50,15,2,0,13,4,4,1,38
31682,26,165510.0,9,0,0,40,11,2,0,2,4,4,1,38
31683,35,216068.0,9,0,0,38,11,1,5,0,4,4,0,38
31684,23,215624.0,10,0,0,40,15,2,4,6,4,1,1,39
31685,40,239707.99999999997,9,0,0,50,11,2,0,2,1,4,1,38
31686,49,199378.0,9,0,0,40,11,1,2,10,0,4,1,38
31687,32,230420.0,9,0,0,45,11,2,4,6,1,4,1,38
31688,28,395021.99999999994,11,0,0,40,8,2,0,9,4,4,0,38
31689,51,338620.0,14,15024,0,60,12,2,2,3,0,4,1,38
31690,62,210142.00000000003,11,0,0,50,8,2,2,3,0,4,1,38
31691,31,446358.0,10,0,0,40,15,2,2,6,0,4,1,25
31692,47,352614.0,12,0,0,40,7,1,2,10,0,4,1,38
31693,36,293528.0,11,0,0,3,8,2,4,12,1,4,0,38
31694,44,55395.0,9,0,0,40,11,5,4,2,1,4,1,38
31696,46,428405.0,13,0,0,40,9,2,2,3,0,4,1,38
31697,32,126838.0,9,0,0,40,11,2,4,2,1,4,1,38
31698,51,136836.0,12,0,0,30,7,4,0,13,4,2,0,38
31699,48,105838.0,13,0,0,45,9,2,2,3,0,4,1,38
31700,28,139903.0,13,0,0,40,9,2,4,6,4,2,0,38
31701,57,106103.00000000001,10,0,0,60,15,3,2,12,0,4,1,38
31702,33,186824.0,11,0,0,40,8,2,2,11,0,4,1,38
31703,42,350387.0,9,0,0,15,11,2,5,6,1,4,1,38
31704,17,142912.0,6,0,0,40,0,2,4,7,3,4,1,38
31706,31,114937.0,13,0,0,55,9,3,2,3,0,4,1,38
31708,35,147258.0,10,0,1974,40,15,2,4,6,1,4,1,38
31709,20,451995.99999999994,9,0,0,40,11,2,4,5,3,4,1,38
31710,36,149833.0,9,0,0,40,11,2,2,3,5,4,0,38
31711,24,211968.0,10,0,0,24,15,2,4,11,1,4,0,38
31712,33,287908.0,10,0,0,50,15,2,2,13,0,2,1,38
31713,36,166549.0,10,0,0,40,15,2,2,0,0,4,1,38
31714,31,25216.0,13,0,0,40,9,2,0,3,4,4,0,38
31715,29,286452.0,12,3418,0,40,7,2,0,11,4,4,0,38
31716,47,162034.0,13,0,0,60,9,2,2,11,0,4,1,38
31717,30,186932.0,16,5178,0,75,10,2,2,9,0,4,1,38
31718,34,82938.0,9,0,0,50,11,2,2,4,0,4,1,38
31719,23,122048.0,9,0,0,40,11,2,4,6,2,4,0,38
31720,33,118710.0,11,0,0,40,8,2,0,0,1,4,1,38
31721,59,243226.0,6,0,0,40,0,2,0,6,1,4,0,38
31722,67,268514.0,13,0,0,40,9,4,0,9,1,4,1,38
31723,26,365289.0,9,0,0,40,11,2,0,6,1,4,1,38
31724,27,165365.0,9,2885,0,40,11,2,2,6,0,1,1,24
31726,24,283757.0,13,0,0,39,9,2,4,0,3,4,1,38
31727,44,206553.00000000003,11,0,0,40,8,0,0,12,1,4,1,38
31728,31,113363.99999999999,9,0,0,40,11,2,2,2,0,4,1,38
31729,28,328949.0,15,0,0,60,14,2,2,9,0,4,1,38
31730,19,83930.0,9,0,0,20,11,2,4,7,3,4,0,38
31731,31,325355.0,13,0,1902,40,9,4,2,3,5,4,0,38
31732,20,131852.0,9,0,0,40,11,2,4,0,1,4,0,38
31733,64,119506.00000000001,9,0,0,15,11,2,0,7,1,4,0,38
31734,47,100818.0,9,0,0,40,11,5,2,0,5,4,0,38
31735,36,162302.0,10,0,0,35,15,2,4,0,1,4,0,38
31736,48,182211.0,9,0,0,44,11,2,2,2,0,4,1,38
31737,19,194205.0,10,0,0,40,15,4,4,7,3,4,0,25
31738,22,141040.0,9,0,0,35,11,2,4,11,3,2,0,38
31739,56,346033.0,5,0,0,40,6,2,0,0,1,4,1,38
31740,22,177125.0,10,0,0,50,15,2,4,0,1,4,1,38
31741,37,241174.0,13,0,0,99,9,2,2,9,0,4,1,38
31742,57,130532.0,13,0,0,35,9,1,6,9,1,4,0,38
31743,38,168496.0,12,0,0,50,7,2,2,11,0,4,1,38
31744,34,362787.0,9,0,0,40,11,2,4,6,4,2,0,38
31746,38,48123.0,10,0,0,40,15,0,0,3,1,4,0,38
31747,30,173858.0,10,0,1902,40,15,3,2,3,0,1,1,34
31748,32,207200.99999999997,13,0,0,45,9,2,4,9,1,4,1,38
31749,29,37933.0,8,0,0,40,2,2,3,7,1,2,0,38
31750,56,33323.0,9,0,0,40,11,2,2,6,0,4,1,38
31751,42,175943.0,11,7298,0,35,8,2,2,3,5,4,0,38
31753,71,229110.0,9,0,0,33,11,1,6,3,2,4,0,38
31754,20,113510.99999999999,7,0,0,40,1,2,4,13,3,4,1,38
31755,25,333677.0,9,0,0,36,11,2,4,6,3,4,1,38
31758,61,115022.99999999999,10,0,0,50,15,2,2,9,0,4,1,38
31759,24,133586.0,13,0,0,40,9,5,2,3,5,4,0,38
31760,51,91137.0,5,0,0,40,6,2,4,7,4,2,0,38
31761,27,105598.0,9,0,0,40,11,2,4,0,1,4,1,38
31762,41,352812.0,10,0,1902,40,15,2,2,3,5,4,0,38
31763,31,204829.00000000003,9,0,0,40,11,2,0,6,1,4,1,38
31764,39,247733.0,9,0,0,16,11,2,0,8,4,2,0,38
31766,51,103257.0,15,0,0,40,14,4,2,9,0,4,1,38
31767,52,178915.0,9,0,0,40,11,2,4,3,4,4,0,38
31768,49,54260.0,13,0,0,40,9,2,2,9,0,4,1,38
31769,43,55395.0,10,0,0,40,15,2,2,2,0,4,1,38
31770,45,233511.0,13,0,1977,60,9,2,2,3,0,4,1,38
31771,49,318331.0,9,0,0,40,11,2,0,6,1,4,1,38
31772,19,195985.0,9,0,0,40,11,2,4,7,1,4,0,38
31773,44,38876.0,9,0,0,40,11,4,2,4,0,4,1,38
31774,67,81413.0,9,0,0,40,11,3,2,13,0,4,1,38
31775,58,172618.0,15,0,0,45,14,2,2,9,0,4,1,38
31776,36,174717.0,13,7688,0,40,9,2,2,9,0,4,1,38
31777,67,224984.0,9,15831,0,16,11,2,6,0,1,4,0,10
31778,61,423297.0,16,0,0,40,10,2,2,9,0,4,1,38
31779,55,88856.0,4,0,0,40,5,1,4,7,4,2,0,38
31781,35,39207.0,9,0,0,40,11,0,4,0,1,4,1,38
31782,35,340018.0,6,0,0,38,0,2,4,7,4,2,0,38
31783,20,30796.0,10,0,0,10,15,5,4,0,3,4,0,38
31784,51,155403.0,9,0,0,40,11,2,2,0,5,2,0,38
31785,23,238092.0,13,0,0,40,9,2,4,9,3,4,1,38
31786,39,225605.0,9,0,0,24,11,2,2,4,0,4,1,38
31787,36,289148.0,10,0,0,40,15,2,0,7,4,4,0,38
31788,47,339863.0,9,0,0,45,11,2,2,11,0,4,1,38
31789,27,178778.0,13,0,0,80,9,2,4,11,1,4,1,38
31790,29,568490.0,9,0,0,40,11,2,2,2,0,4,1,38
31791,21,129344.99999999999,10,0,0,40,15,5,4,10,1,4,1,38
31792,18,447882.0,10,0,0,20,15,2,4,0,1,4,0,38
31793,24,314165.0,10,0,0,20,15,2,4,3,3,4,1,38
31794,39,382859.0,9,0,0,40,11,0,2,2,0,4,1,38
31795,51,82504.0,10,0,0,40,15,5,2,3,0,4,1,38
31796,47,149700.0,13,15024,0,40,9,2,2,12,0,4,1,38
31797,62,209843.99999999997,10,0,0,30,15,2,0,0,4,4,0,38
31798,49,62546.0,13,0,0,40,9,2,2,3,0,4,1,38
31799,20,228686.0,7,0,0,40,1,2,2,7,0,4,1,38
31800,24,326587.0,10,0,0,40,15,2,4,11,1,4,1,38
31801,25,202091.0,9,0,0,40,11,2,4,3,3,4,0,38
31802,54,310774.0,13,0,0,40,9,4,2,11,0,4,1,38
31803,25,450246.00000000006,9,0,0,40,11,2,4,2,3,4,1,38
31805,43,142444.0,10,0,0,55,15,2,0,11,4,4,0,38
31806,26,82246.0,13,0,1876,38,9,2,4,3,1,4,1,38
31807,24,192766.0,9,0,0,40,11,2,2,5,0,4,1,38
31808,18,53109.0,7,0,0,20,1,2,4,7,3,0,1,38
31810,45,298130.0,9,0,0,25,11,4,2,3,0,4,1,38
31811,26,135645.0,13,0,0,40,9,2,4,11,1,4,1,38
31812,47,265275.0,10,0,0,40,15,2,4,7,3,4,1,38
31814,21,232719.0,9,0,0,40,11,6,4,2,3,2,1,38
31815,29,167716.0,9,0,0,99,11,2,0,7,4,4,0,38
31816,68,107627.0,10,0,0,15,15,2,2,9,0,4,1,38
31817,21,129674.0,10,0,0,48,15,2,4,3,1,2,1,25
31818,28,114053.0,10,0,0,30,15,3,4,3,1,4,1,38
31819,46,202560.00000000003,9,0,0,40,11,2,2,3,5,4,0,38
31820,35,219902.0,9,0,0,48,11,2,5,13,4,2,0,38
31821,50,192654.0,6,0,0,25,0,4,4,2,1,4,1,38
31822,48,238965.99999999997,10,0,0,40,15,3,0,3,1,4,1,38
31824,59,153484.0,13,15024,0,50,9,2,2,2,0,4,1,38
31825,23,161874.0,10,0,0,40,15,2,4,3,3,2,1,38
31826,53,260106.0,9,0,0,30,11,2,6,11,1,4,0,38
31827,50,240374.0,14,0,0,40,12,3,2,11,0,4,1,38
31829,53,223696.0,8,0,0,56,2,2,3,5,1,3,1,5
31830,52,176134.0,9,0,0,48,11,2,2,6,0,2,1,38
31831,38,186959.0,13,0,0,50,9,2,2,9,0,4,1,38
31832,43,456236.0,14,0,0,50,12,2,2,3,0,4,1,38
31833,35,98948.0,13,0,0,32,9,2,2,7,5,4,0,38
31834,41,166662.0,15,0,0,50,14,2,2,3,0,4,1,38
31835,22,448626.0,10,0,0,40,15,2,4,11,3,4,1,38
31836,39,167482.0,9,0,0,60,11,2,2,7,0,4,1,38
31837,45,189792.0,14,0,0,40,12,2,2,11,0,4,1,38
31838,31,399051.99999999994,5,0,0,42,6,2,2,4,5,4,0,38
31839,40,104196.0,13,0,1887,40,9,2,2,9,0,4,1,38
31840,47,152752.0,3,0,0,20,4,4,2,13,0,4,1,38
31841,53,268545.0,9,0,0,40,11,2,2,2,0,2,1,22
31842,53,148532.0,13,0,0,60,9,3,2,11,0,4,1,38
31843,33,281784.0,13,0,1564,52,9,1,4,12,1,2,1,38
31844,24,225724.00000000003,13,0,0,20,9,2,4,0,3,4,0,38
31845,34,200192.0,10,0,0,40,15,2,4,7,1,4,0,38
31846,46,170850.0,9,0,0,50,11,3,2,11,0,4,1,38
31847,29,224857.99999999997,10,0,0,60,15,0,2,10,0,4,1,38
31848,61,159908.0,7,0,0,32,1,5,6,7,4,4,0,38
31849,31,115488.0,9,0,0,40,11,2,2,4,0,4,1,38
31850,29,1268339.0,9,0,0,40,11,2,3,12,3,2,1,38
31851,42,195755.0,9,0,0,40,11,2,5,2,4,4,1,38
31852,50,186272.0,10,0,0,40,15,0,2,3,0,4,1,38
31853,34,181388.0,9,0,0,40,11,2,0,0,1,4,0,38
31854,39,177181.0,4,0,0,40,5,2,2,13,0,4,1,38
31855,74,91488.0,2,0,0,20,3,2,2,13,0,2,1,38
31856,40,230961.0,10,0,0,40,15,2,2,11,0,4,1,38
31857,75,309955.0,15,0,2174,50,14,4,2,9,0,4,1,38
31858,40,63041.99999999999,13,0,0,40,9,1,2,9,5,4,0,38
31859,36,29814.0,7,0,0,40,1,2,2,2,0,4,1,38
31862,28,191088.0,13,0,0,40,9,2,2,3,5,4,0,38
31863,19,63814.00000000001,10,0,0,18,15,2,4,0,1,4,0,38
31864,36,285865.0,12,0,0,32,7,2,5,7,4,2,0,38
31866,50,299831.0,10,0,880,40,15,0,0,0,4,4,0,38
31867,47,162741.0,12,15024,0,40,7,2,2,9,5,2,0,38
31868,48,204990.0,9,0,0,33,11,2,4,12,4,2,0,22
31869,60,171315.0,9,0,0,40,11,3,0,2,1,4,1,38
31870,30,296462.0,14,0,0,30,12,2,4,9,1,2,1,38
31871,32,103860.0,13,0,0,50,9,2,2,3,0,4,1,38
31872,45,159816.0,14,0,1977,35,12,1,2,9,5,4,0,38
31873,51,96586.0,10,0,0,40,15,2,2,12,0,4,1,38
31874,53,202719.99999999997,5,0,0,75,6,2,3,6,4,2,1,13
31876,48,379883.0,14,0,0,40,12,4,2,3,0,4,1,25
31878,32,294121.0,12,0,0,50,7,2,0,6,1,4,0,38
31880,31,234387.0,9,0,0,40,11,2,0,3,4,2,0,38
31881,58,154537.0,13,0,0,20,9,4,0,7,1,4,0,38
31882,32,125856.0,12,0,0,60,7,2,2,3,0,4,1,38
31883,32,156015.0,13,0,0,40,9,2,4,9,1,4,1,38
31884,40,116631.99999999999,13,0,0,80,9,2,0,11,3,4,1,38
31885,50,124963.0,13,99999,0,55,9,2,2,3,0,4,1,38
31886,38,115215.0,6,0,0,40,0,4,5,6,1,4,1,38
31887,30,254905.0,9,0,0,40,11,2,2,6,0,4,1,38
31888,21,195532.0,9,0,0,40,11,2,4,0,4,4,0,38
31889,28,190067.0,13,0,1564,40,9,2,4,9,3,4,0,38
31891,32,203674.0,12,0,880,36,7,2,0,9,4,4,0,38
31892,25,322585.0,9,0,0,45,11,2,4,11,1,4,1,38
31893,59,246262.0,10,0,0,40,15,2,2,12,0,4,1,38
31895,49,139268.0,10,0,0,40,15,2,4,2,3,4,1,38
31896,36,188540.0,13,0,0,40,9,2,4,3,1,4,1,38
31898,46,94809.0,10,0,0,30,15,2,0,8,4,4,0,38
31899,37,265038.0,15,0,0,60,14,1,2,9,0,4,1,38
31900,48,182566.0,13,0,0,40,9,2,2,11,0,2,1,38
31901,43,220109.0,10,0,1672,44,15,2,2,7,0,4,1,38
31902,41,208470.0,9,0,0,40,11,2,2,3,0,4,1,38
31903,54,28683.0,9,3464,0,40,11,2,2,11,0,4,1,38
31904,36,233571.0,10,0,0,4,15,2,0,3,1,4,0,38
31905,29,24562.0,13,0,0,40,9,2,0,7,4,3,0,38
31906,66,36364.0,9,0,2267,40,11,1,2,2,0,4,1,38
31907,59,168569.0,15,0,0,50,14,2,4,9,1,4,1,38
31908,62,167098.0,13,0,0,40,9,2,2,3,0,4,1,38
31909,29,271579.0,6,0,0,40,0,2,4,2,1,4,1,25
31910,28,191355.0,13,0,0,45,9,2,2,11,0,4,1,38
31911,27,31659.0,13,0,1887,60,9,2,2,6,0,4,1,38
31912,42,83411.0,9,0,0,40,11,5,2,3,0,4,1,38
31913,60,40856.0,11,0,0,46,8,2,2,2,0,4,1,38
31914,58,115605.0,14,0,0,50,12,2,2,9,0,4,1,38
31915,27,132326.0,10,0,0,40,15,2,2,2,0,4,1,38
31916,45,220212.99999999997,9,0,0,40,11,2,6,2,1,4,0,38
31917,50,172511.0,10,0,0,40,15,2,2,2,0,4,1,38
31918,43,156745.0,10,0,0,40,15,2,2,2,0,2,1,38
31919,39,218916.0,15,0,0,50,14,2,0,3,1,4,1,38
31920,21,306114.0,10,0,0,20,15,2,4,0,3,4,1,38
31921,24,196675.0,9,0,0,70,11,2,2,5,0,2,1,38
31922,59,73411.0,15,0,0,30,14,4,2,4,0,4,1,38
31923,36,184659.0,9,0,0,40,11,2,2,6,0,4,1,38
31925,35,320451.0,14,0,0,65,12,2,2,3,0,1,1,16
31926,33,172498.0,10,0,0,40,15,2,0,5,3,4,1,38
31927,30,131588.0,9,0,0,45,11,2,4,2,1,2,0,38
31928,40,124520.00000000001,11,0,0,50,8,2,0,2,4,4,1,38
31929,26,93806.0,10,0,0,55,15,4,2,11,0,4,1,38
31930,37,173192.0,11,0,0,40,8,0,5,0,1,2,1,38
31931,68,198554.0,10,0,0,20,15,4,0,13,1,4,0,38
31932,45,26502.0,13,0,0,72,9,2,2,2,0,4,1,38
31933,56,225267.0,9,0,0,40,11,2,2,9,0,4,1,38
31934,36,150042.0,9,0,0,40,11,2,4,0,3,4,0,38
31935,50,211319.0,13,7298,0,50,9,2,2,3,0,4,1,38
31936,38,208358.0,11,0,0,40,8,2,2,11,0,4,1,38
31937,29,58115.0,13,0,0,41,9,2,2,11,0,4,1,38
31938,28,219267.0,9,0,0,28,11,2,4,7,4,4,0,38
31939,39,129573.0,10,0,0,50,15,0,2,0,0,4,1,38
31940,26,27834.0,13,0,0,40,9,1,4,10,1,4,1,38
31941,52,415037.0,10,0,0,65,15,3,0,3,1,4,1,38
31942,52,191529.0,13,0,0,40,9,2,0,4,1,4,1,38
31943,84,132806.0,9,0,0,13,11,2,6,7,1,4,0,38
31944,33,137059.0,10,0,0,10,15,0,4,7,1,4,0,38
31945,46,102308.0,15,15024,0,50,14,0,2,9,0,4,1,38
31946,30,164309.0,9,0,0,35,11,2,4,11,1,4,0,38
31947,38,40955.0,13,0,0,40,9,2,2,9,0,4,1,8
31948,66,141085.0,9,0,0,8,11,2,6,8,1,4,0,38
31949,62,258124.0,14,0,0,40,12,0,2,0,0,4,1,21
31950,31,467579.00000000006,13,0,1887,40,9,2,2,3,0,2,1,38
31951,31,145139.0,13,0,0,40,9,2,2,2,0,4,1,38
31952,39,231141.0,9,2829,0,40,11,2,2,6,0,4,1,38
31954,27,242207.0,13,0,0,40,9,2,4,12,3,4,0,38
31956,38,135416.0,10,0,0,40,15,2,0,0,3,4,0,38
31957,25,267284.0,9,0,0,40,11,2,4,5,2,4,1,38
31958,48,130811.99999999999,9,0,0,40,11,2,2,3,5,4,0,38
31960,45,188823.0,14,0,0,50,12,1,2,9,0,4,1,38
31961,22,200593.0,10,0,0,40,15,2,4,11,3,4,1,38
31962,50,124094.00000000001,9,0,0,40,11,2,2,2,0,4,1,30
31963,21,50411.0,9,0,0,40,11,2,4,4,1,4,1,38
31964,44,101689.0,10,0,0,40,15,1,0,0,4,4,0,38
31965,60,73091.0,9,0,1876,50,11,4,5,7,1,2,1,38
31967,51,176969.0,9,0,0,48,11,2,2,6,0,4,1,38
31968,30,342709.0,9,0,0,40,11,2,3,2,2,4,1,38
31969,46,368561.0,12,0,0,40,7,4,0,2,1,4,1,38
31970,43,26915.0,11,0,0,45,8,2,2,3,0,4,1,38
31971,57,157974.0,9,0,0,48,11,2,4,7,1,2,1,38
31972,48,109831.99999999999,14,0,1902,40,12,2,2,9,0,4,1,38
31974,68,195881.0,9,2414,0,40,11,4,2,4,0,4,1,38
31975,33,183000.0,10,0,0,24,15,2,4,7,1,4,1,38
31976,22,302347.0,9,4416,0,40,11,6,4,5,3,4,1,38
31978,28,217200.0,9,0,0,50,11,2,4,6,1,4,1,38
31979,32,31740.0,14,0,0,40,12,2,2,9,0,1,1,18
31980,56,35520.0,9,0,0,42,11,2,0,2,1,4,1,38
31981,36,369843.0,9,0,0,50,11,2,2,7,0,4,1,38
31982,34,199227.0,10,0,0,55,15,2,2,3,0,4,1,38
31983,18,144711.0,9,0,1721,40,11,2,4,11,1,4,0,38
31984,39,382802.0,6,0,1590,40,0,2,6,6,1,2,1,38
31985,25,254781.0,13,0,0,40,9,2,4,3,1,4,0,38
31986,27,70657.0,10,0,0,35,15,4,4,2,1,4,1,38
31987,56,50791.0,14,0,1876,60,12,4,0,11,1,4,1,38
31988,33,222162.0,9,0,0,40,11,4,2,2,0,4,1,38
31989,49,94606.0,16,0,0,60,10,3,2,9,0,2,1,38
31990,44,104196.0,9,0,0,84,11,4,2,3,0,4,1,38
31991,30,455995.0,7,0,0,45,1,4,4,2,1,4,1,38
31992,27,166210.0,9,0,0,50,11,2,0,2,1,4,1,38
31993,25,198986.0,13,0,0,40,9,2,4,0,1,4,1,38
31994,30,292465.0,13,0,0,40,9,3,4,3,1,4,1,38
31995,38,99388.0,12,0,0,40,7,2,2,7,0,4,1,7
31996,38,698363.0,9,0,0,40,11,2,2,2,0,4,1,38
31997,46,154940.0,10,0,0,40,15,2,0,11,4,4,0,38
31998,37,401998.0,9,0,0,20,11,2,6,6,4,4,0,38
31999,62,162825.0,9,0,0,40,11,2,2,3,0,4,1,38
32000,55,271795.0,9,0,0,40,11,4,2,7,0,4,1,38
32001,47,134671.0,9,0,0,40,11,4,3,2,1,4,1,38
32002,45,87583.0,9,0,0,14,11,2,2,9,5,4,0,38
32003,50,248619.0,9,0,0,40,11,2,2,2,0,4,1,38
32004,36,130200.0,9,0,0,40,11,2,0,6,4,4,1,38
32005,45,178922.0,9,0,0,20,11,2,4,11,1,4,0,38
32006,23,51985.0,9,0,0,38,11,2,4,13,1,4,1,38
32007,37,125933.0,12,7688,0,50,7,2,2,3,0,4,1,38
32008,38,104280.0,16,0,0,55,10,5,2,9,0,4,1,38
32009,27,617860.0,10,0,0,40,15,2,4,5,3,2,1,38
32010,29,122112.0,13,0,0,50,9,2,2,11,5,4,0,38
32011,45,181758.0,14,0,0,40,12,1,4,9,1,4,0,38
32012,41,223671.0,9,0,1887,55,11,3,2,11,0,4,1,38
32013,38,140117.0,10,0,0,20,15,4,4,7,1,4,0,38
32014,27,107458.00000000001,13,0,0,40,9,2,4,9,1,4,1,38
32016,44,306440.0,9,0,0,40,11,0,0,2,1,4,1,38
32017,33,615893.0,14,0,0,40,12,0,2,13,0,2,1,26
32018,28,201185.99999999997,9,99999,0,40,11,3,2,11,0,2,1,38
32019,32,37210.0,13,0,0,45,9,2,2,3,0,4,1,38
32020,43,196084.0,14,0,0,55,12,2,2,9,0,4,1,38
32021,45,166181.0,9,0,0,40,11,1,0,7,3,2,0,38
32022,52,291096.0,12,7298,0,40,7,0,2,7,0,4,1,38
32023,24,232840.99999999997,9,0,0,35,11,2,4,7,1,4,1,38
32025,47,408788.0,11,0,0,40,8,2,2,9,0,4,1,38
32026,53,42924.0,16,14084,0,50,10,3,0,3,1,4,1,38
32027,31,181091.0,13,0,0,40,9,2,2,11,0,4,1,38
32028,30,200246.0,11,0,0,40,8,2,4,2,1,4,1,38
32029,56,282023.0,9,0,0,40,11,2,2,0,0,4,1,38
32030,49,128990.0,13,0,0,40,9,0,2,9,0,4,1,38
32031,38,106838.00000000001,9,0,0,40,11,2,2,13,0,4,1,38
32032,19,144750.0,10,0,0,18,15,2,4,0,3,4,1,38
32033,39,108140.0,11,0,0,40,8,2,2,2,0,4,1,38
32034,38,103323.0,9,0,0,40,11,2,2,3,0,4,1,38
32035,47,268022.0,9,0,0,55,11,2,2,13,0,4,1,38
32036,58,197114.0,7,0,0,40,1,2,2,2,0,4,1,38
32037,27,191628.0,9,2174,0,40,11,2,4,13,1,2,1,38
32038,59,176118.0,14,0,0,40,12,1,0,9,1,4,1,38
32039,24,42401.0,13,0,0,47,9,2,4,11,1,4,1,38
32040,42,322385.0,11,2407,0,40,8,2,2,6,0,4,1,38
32041,53,123010.99999999999,14,0,0,60,12,5,2,3,0,4,1,38
32042,35,210945.0,9,0,0,50,11,2,2,5,0,4,1,38
32043,36,130620.00000000001,9,0,0,40,11,1,2,0,5,1,0,2
32044,26,248990.0,9,0,0,40,11,2,2,2,0,4,1,25
32045,33,132705.0,5,0,0,48,6,2,5,0,1,4,1,38
32046,29,94892.0,10,0,0,40,15,2,2,9,0,4,1,38
32047,43,141858.0,7,0,0,40,1,2,2,5,0,4,1,38
32048,35,81232.0,13,15024,0,50,9,2,2,11,0,4,1,38
32049,48,114561.0,13,0,0,36,9,2,3,9,2,1,0,29
32050,45,191776.0,14,0,0,40,12,1,0,9,1,4,0,38
32051,43,128354.0,9,0,0,40,11,2,0,3,1,4,0,38
32052,27,37088.0,5,0,0,30,6,2,4,7,3,4,1,38
32053,21,414812.00000000006,4,0,0,40,5,2,4,2,3,4,1,38
32055,39,33983.0,10,15024,0,40,15,2,2,0,0,4,1,38
32056,52,194995.0,13,15024,0,55,9,4,2,11,0,4,1,38
32057,41,73431.0,13,0,0,40,9,3,6,9,4,4,0,38
32058,48,155664.0,9,7688,0,70,11,2,2,2,0,4,1,38
32060,53,281074.0,9,0,1092,40,11,5,0,3,1,4,1,38
32061,33,248345.99999999997,12,0,0,50,7,1,2,2,0,4,1,38
32062,37,167482.0,6,0,0,35,0,2,4,2,3,4,1,38
32064,43,211763.0,16,0,0,24,10,0,5,9,4,2,0,38
32065,20,122166.00000000001,10,0,0,40,15,2,4,0,1,4,0,38
32066,47,370119.0,15,0,0,50,14,2,2,9,0,4,1,38
32067,36,138940.0,9,0,0,70,11,4,2,4,0,4,1,38
32068,41,174575.0,9,0,1887,45,11,2,2,13,0,4,1,38
32069,67,101132.0,4,1797,0,40,5,2,2,2,0,4,1,38
32070,38,292307.0,13,0,0,40,9,2,3,2,1,2,1,5
32071,47,248776.0,14,0,0,25,12,4,4,3,1,2,1,38
32072,39,314007.0,11,0,0,40,8,2,2,12,0,4,1,38
32074,36,76845.0,9,0,0,35,11,2,4,7,3,2,1,38
32075,24,148320.0,10,0,0,40,15,2,2,0,0,2,1,38
32076,50,54261.0,9,0,0,84,11,4,2,4,0,4,1,38
32077,21,223352.0,9,1055,0,30,11,2,4,7,1,4,0,38
32078,21,211013.0,5,0,0,50,6,2,4,7,3,4,0,25
32079,40,209833.0,9,0,0,40,11,2,4,2,1,4,1,38
32080,19,356272.0,10,0,0,25,15,2,4,0,1,4,0,38
32081,38,143538.0,9,0,0,40,11,2,4,6,1,4,0,38
32082,34,242960.0,11,0,0,50,8,2,2,2,0,4,1,38
32083,44,263871.0,10,0,0,50,15,1,0,3,1,4,1,38
32084,20,151105.0,12,0,0,25,7,2,4,11,3,4,0,38
32085,44,207685.0,9,0,1564,55,11,2,4,3,1,4,1,8
32086,49,46537.0,9,594,0,10,11,1,0,0,1,4,0,38
32087,45,84324.0,12,0,0,50,7,3,2,9,0,4,1,38
32088,24,224716.0,9,0,0,40,11,2,4,2,3,4,1,38
32089,34,186269.0,9,0,0,40,11,2,0,0,3,4,1,38
32090,58,143731.0,9,0,0,72,11,4,2,11,0,4,1,38
32091,39,236391.0,9,0,0,45,11,2,2,2,0,4,1,38
