,age,fnlwgt,educational-num,capital-gain,hours-per-week,education_cat,workclass_cat,marital-status_cat,occupation_cat,relationship_cat,race_cat,gender_cat,native-country_cat
24870,40,120901.0,14,0,50,12,5,0,8,4,4,0,146
24871,29,243459.0,13,0,40,9,2,2,4,5,4,0,146
24872,33,207623.0,16,0,45,10,2,2,8,0,4,1,146
24873,45,174403.0,13,0,40,9,2,2,8,5,4,0,146
24874,62,153271.0,13,0,40,9,2,2,4,0,4,1,146
24875,49,164382.0,13,0,50,9,2,2,4,0,4,1,146
24876,51,232798.0,10,0,40,15,3,0,9,4,4,0,146
24877,22,259914.0,10,0,20,15,2,4,0,3,4,1,146
24878,40,189720.0,9,0,40,11,2,0,6,2,2,0,146
24879,40,168246.0,9,0,49,11,4,2,6,0,4,1,146
24880,24,271478.0,13,0,55,9,2,4,9,1,2,1,146
24881,51,146389.0,13,0,40,9,2,2,9,0,4,1,146
24882,33,127543.0,9,0,40,11,2,0,9,4,4,0,146
24883,34,132696.0,9,0,40,11,2,4,2,1,4,1,146
24884,63,131437.0,11,0,50,8,2,2,4,0,4,1,146
24885,46,160555.0,10,0,30,15,2,0,4,3,4,0,146
24886,52,145647.0,13,0,40,9,2,2,8,0,2,1,146
24887,24,189843.0,8,0,40,2,2,4,2,4,4,1,146
24888,50,151822.0,10,0,40,15,2,2,2,2,4,1,146
24890,56,176026.0,9,0,40,11,2,4,8,4,2,0,146
24891,56,161156.0,13,0,60,9,2,0,4,4,4,1,146
24892,59,161156.0,9,0,40,11,2,2,10,0,4,1,146
24893,39,408550.0,9,0,40,11,2,4,2,1,2,1,146
24894,57,161156.0,9,0,80,11,2,2,10,0,4,1,146
24895,58,167137.0,5,0,40,6,2,2,10,0,4,1,146
24896,52,168851.0,9,0,45,11,2,2,2,0,4,1,146
24897,21,137391.0,11,0,40,8,2,4,3,3,4,1,146
24898,41,115616.0,10,0,8,15,3,2,5,0,4,1,146
24899,52,232798.0,10,0,40,15,1,2,4,5,4,0,146
24900,39,112600.0,10,0,60,15,0,2,0,0,4,1,146
24902,49,200396.0,11,0,40,8,2,2,10,0,2,1,146
24903,25,401787.0,8,0,40,2,1,4,6,3,2,1,146
24904,52,143190.0,10,0,40,15,2,4,7,1,4,1,146
24905,75,181820.0,8,0,40,2,2,4,6,1,2,0,146
24906,48,165183.0,12,0,47,7,2,2,7,0,2,1,146
24907,37,215125.0,10,0,35,15,2,4,9,3,2,0,146
24909,49,186466.0,9,0,32,11,2,5,9,1,2,0,146
24910,61,241292.0,11,0,30,8,2,6,0,1,2,0,146
24911,26,138096.0,10,0,40,15,2,4,6,1,4,1,146
24912,28,172100.0,13,0,40,9,5,2,8,5,1,0,109
24913,27,141403.0,13,0,50,9,2,4,8,1,4,0,138
24914,39,116779.0,15,0,40,14,2,2,4,0,4,1,146
24915,57,137251.0,16,0,40,10,2,2,8,0,1,1,133
24916,63,172990.0,10,0,40,15,2,0,8,4,2,0,146
24917,30,249739.00000000003,10,0,40,15,2,4,9,3,2,0,146
24919,45,194809.0,9,0,56,11,1,0,6,4,2,0,146
24920,66,190382.0,5,0,70,6,3,2,9,5,4,0,146
24921,25,138096.0,9,0,40,11,2,4,0,1,4,1,146
24922,60,193851.0,9,0,40,11,2,2,8,5,4,0,146
24923,44,219965.0,9,0,60,11,2,5,6,3,4,1,146
24924,27,323190.0,10,0,40,15,2,4,2,4,2,1,146
24925,34,269448.0,12,0,35,7,2,4,10,4,2,0,146
24926,33,251577.0,10,0,40,15,2,4,9,4,2,0,146
24927,32,213733.0,11,0,40,8,2,2,7,0,4,1,146
24928,72,119408.0,13,0,5,9,4,2,2,0,4,1,146
24929,48,149435.0,13,0,60,9,2,2,4,5,1,0,146
24930,41,254342.0,13,0,44,9,2,2,7,0,2,1,146
24931,37,195142.0,12,0,40,7,2,4,3,1,2,1,146
24933,21,129579.99999999999,9,0,45,11,2,4,6,1,4,1,146
24934,63,128074.0,9,0,40,11,2,0,10,1,4,1,146
24935,22,220690.0,12,0,20,7,0,4,10,4,2,0,146
24936,26,401787.0,9,0,40,11,2,4,6,1,2,1,146
24937,52,142720.0,13,0,40,9,5,2,4,5,4,0,146
24938,28,184811.0,9,0,44,11,5,4,10,3,4,1,146
24939,37,167098.0,10,0,40,15,1,4,6,4,4,1,146
24940,27,152895.0,13,0,40,9,2,0,9,1,4,0,146
24941,53,137613.0,9,0,20,11,1,2,10,5,4,0,146
24942,72,148806.0,10,0,40,15,2,6,6,1,2,0,146
24943,47,161973.0,13,0,40,9,5,2,8,0,4,1,146
24944,25,152895.0,10,0,30,15,2,0,6,3,4,0,146
24945,31,212172.0,13,0,40,9,2,4,9,1,4,1,146
24946,43,181502.0,13,0,25,9,3,4,9,1,4,1,146
24947,28,232963.00000000003,9,0,40,11,2,4,2,1,4,1,146
24948,65,153298.0,13,0,40,9,2,0,0,1,4,0,146
24949,32,228397.0,9,0,20,11,2,2,6,5,2,0,146
24950,58,172842.0,12,0,50,7,1,6,8,1,2,1,146
24952,27,178198.0,9,0,40,11,2,4,9,3,4,1,146
24953,53,160423.0,13,0,40,9,2,0,4,1,4,1,146
24954,41,186518.0,14,0,40,12,2,2,8,5,2,0,146
24956,60,135894.0,11,0,25,8,1,4,0,4,2,0,146
24957,61,135894.0,13,0,40,9,5,4,0,2,2,0,146
24958,59,145740.0,11,0,25,8,4,4,2,2,2,1,146
24959,37,146948.0,13,0,40,9,2,2,4,5,4,0,146
24960,55,166319.0,13,0,40,9,5,0,0,1,4,0,146
24961,59,166800.0,2,0,35,3,2,0,6,4,2,0,146
24962,43,189623.0,14,0,50,12,2,2,4,0,4,1,146
24963,46,170049.0,12,0,40,7,2,4,0,1,4,1,146
24964,47,238747.0,13,0,40,9,2,2,6,5,4,0,60
24965,27,295169.0,11,0,40,8,2,4,3,3,4,1,60
24966,52,178132.0,13,0,37,9,2,4,0,4,2,0,146
24967,78,163471.0,9,0,40,11,2,6,6,2,2,1,146
24968,37,211019.0,9,0,40,11,2,2,9,0,4,1,146
24969,50,149597.0,9,71,40,11,1,2,6,0,4,1,146
24970,53,142720.0,13,0,40,9,2,0,4,1,4,0,146
24971,53,162758.0,8,0,50,2,2,5,7,4,2,1,146
24972,22,332165.0,9,0,35,11,2,4,7,3,2,1,146
24973,58,232956.0,13,0,40,9,5,4,8,1,4,0,146
24974,49,182319.0,10,0,25,15,4,0,6,1,4,1,146
24975,36,144060.0,13,0,36,9,2,6,8,1,4,0,146
24976,22,172368.0,9,0,45,11,2,4,9,4,4,0,91
24977,24,291529.0,9,0,40,11,2,4,10,1,2,0,146
24978,79,167257.0,9,0,40,11,4,4,2,1,4,1,64
24979,63,147129.0,9,0,40,11,2,6,0,1,4,0,146
24980,43,213443.0,4,0,45,5,2,2,3,0,4,1,146
24981,80,149118.0,2,0,49,3,4,4,6,1,4,0,60
24982,36,164318.0,12,0,44,7,1,2,8,0,4,1,146
24983,40,123643.0,16,0,50,10,2,2,8,0,4,1,146
24984,70,187010.0,9,0,30,11,2,6,6,1,2,1,146
24985,64,146391.0,9,0,8,11,3,2,3,0,4,1,146
24986,59,154876.0,10,0,40,15,2,2,4,5,4,0,146
24987,37,173905.0,13,0,42,9,2,2,8,5,1,0,109
24988,60,154876.0,9,0,40,11,2,6,0,1,4,0,146
24989,33,147175.0,14,0,40,12,1,2,8,0,4,1,146
24990,58,151729.0,14,0,40,12,0,6,0,1,4,0,146
24991,62,185216.0,12,0,60,7,1,2,6,0,4,1,146
24993,59,149046.0,9,0,40,11,2,4,4,1,4,0,146
24994,53,212572.0,10,0,40,15,2,2,0,0,2,1,146
24995,31,455213.99999999994,9,0,40,11,2,0,6,3,2,1,146
24996,59,185375.0,9,0,40,11,2,2,4,0,4,1,146
24997,24,176852.0,10,0,14,15,2,4,6,3,4,0,146
24998,53,152044.0,13,0,52,9,2,2,4,5,4,0,146
24999,47,186512.0,7,0,65,1,2,6,6,4,4,0,146
25000,25,165943.0,9,0,32,11,2,4,9,3,4,0,146
25001,23,189763.0,9,0,30,11,2,4,9,3,4,0,146
25002,64,245365.0,9,0,40,11,2,4,2,4,4,1,64
25003,47,298794.0,5,0,40,6,2,4,2,2,4,1,64
25004,43,123643.0,9,0,40,11,1,2,4,0,4,1,146
25005,18,159442.0,9,0,30,11,2,4,6,3,4,0,146
25006,26,155443.0,13,0,70,9,2,4,8,1,4,1,146
25007,26,155443.0,13,0,45,9,2,4,8,1,4,1,146
25008,24,146931.0,13,0,40,9,1,4,6,1,4,1,146
25009,54,203681.0,14,0,50,12,1,4,4,4,2,0,146
25010,47,254213.0,14,0,60,12,2,2,4,5,4,0,146
25011,54,157727.0,5,0,60,6,2,0,10,1,4,1,146
25012,52,152044.0,14,0,40,12,3,2,4,5,4,0,146
25013,33,138853.0,14,0,50,12,2,2,8,5,4,0,146
25014,28,274227.0,9,0,40,11,2,4,2,3,4,1,91
25015,47,180252.0,3,0,35,4,2,4,6,4,4,0,64
25016,24,148586.0,5,0,20,6,4,4,2,3,4,1,64
25017,38,453130.00000000006,12,0,40,7,2,2,7,0,2,1,146
25018,50,130812.99999999999,3,0,50,4,2,5,6,2,4,0,64
25019,46,224230.0,13,0,60,9,2,4,4,1,4,1,64
25020,66,202055.0,11,0,21,8,2,0,6,1,2,0,146
25021,31,167087.0,6,0,35,0,2,6,6,3,4,0,42
25022,44,257595.99999999997,11,0,60,8,2,4,8,1,2,1,146
25023,57,202813.0,12,0,40,7,2,2,8,0,4,1,91
25024,75,202055.0,7,0,40,1,2,6,6,4,2,0,146
25025,48,175364.0,10,0,40,15,5,4,7,3,2,1,146
25026,30,250776.00000000003,3,0,40,4,2,4,2,2,4,1,64
25027,65,163995.0,7,0,40,1,4,2,2,0,0,1,64
25028,28,165943.0,10,0,40,15,2,4,6,3,4,0,146
25029,57,181958.0,16,0,60,10,2,2,8,0,4,1,146
25030,57,166444.0,15,0,55,14,2,2,8,0,4,1,146
25031,57,183761.0,13,0,35,9,1,0,8,4,4,0,146
25032,57,146299.0,9,0,16,11,2,2,4,5,4,0,146
25033,57,175447.0,13,0,50,9,3,2,4,0,4,1,146
25034,48,220098.0,9,0,40,11,2,2,10,0,4,1,64
25035,47,181378.0,15,0,40,14,2,2,6,0,2,1,146
25036,49,178074.0,9,0,40,11,2,3,9,1,4,0,146
25037,37,126745.0,14,0,45,12,2,2,4,0,4,1,146
25038,55,180512.0,9,0,45,11,2,0,0,4,4,0,146
25041,36,342499.0,9,0,40,11,2,4,6,3,2,1,146
25042,32,318481.0,13,0,40,9,2,4,3,1,2,1,146
25043,44,131622.0,15,0,40,14,2,0,8,1,4,0,146
25044,52,210728.0,9,0,40,11,2,4,2,4,4,0,64
25045,75,146655.0,13,214,25,9,4,0,4,1,4,1,146
25046,60,141756.0,4,0,40,5,3,2,2,0,4,1,37
25047,40,131622.0,13,0,50,9,2,4,0,1,4,0,146
25048,24,149575.0,14,0,40,12,2,4,8,1,4,1,146
25049,46,181279.0,13,0,40,9,2,0,0,1,4,0,146
25051,22,186266.0,10,1000,15,15,2,4,6,1,4,0,146
25052,22,332526.0,13,0,40,9,2,4,8,1,2,0,146
25053,25,342434.0,13,0,40,9,2,4,8,1,2,0,146
25054,24,411232.0,13,0,40,9,2,4,0,1,2,0,146
25055,24,180179.0,13,0,40,9,2,4,6,1,4,0,146
25056,63,188699.0,14,0,40,12,0,4,4,4,2,0,146
25057,30,272418.0,14,0,20,12,2,4,4,3,2,0,146
25059,25,358823.0,12,10,40,7,2,4,4,1,3,1,146
25060,32,191644.0,12,0,40,7,2,4,0,1,4,1,146
25061,54,208654.0,14,0,40,12,2,5,7,1,2,1,146
25062,25,158241.0,14,2500,40,12,2,2,4,0,4,1,146
25063,28,156232.0,10,0,35,15,2,4,6,1,4,0,146
25064,29,156232.0,13,0,40,9,2,4,9,1,4,0,146
25065,35,204602.0,6,0,40,0,2,4,2,1,4,1,91
25066,44,218717.0,15,0,40,14,3,2,8,0,4,1,146
25067,40,134898.0,9,0,40,11,2,4,6,4,4,0,146
25068,42,329785.0,13,0,40,9,0,2,8,0,2,1,146
25069,28,162030.0,9,0,40,11,2,4,9,1,4,0,146
25070,42,223793.0,14,0,40,12,2,0,4,1,2,0,146
25071,25,229477.0,13,0,15,9,2,4,9,1,3,0,146
25072,33,236147.99999999997,13,0,40,9,2,0,9,1,4,1,146
25073,26,257395.0,14,0,50,12,2,4,4,1,4,1,146
25074,51,175685.0,13,0,20,9,2,2,9,5,4,0,146
25075,52,208654.0,9,0,40,11,2,5,2,1,2,1,146
25076,39,162359.0,15,0,60,14,2,2,8,5,4,0,146
25077,48,254213.0,14,0,50,12,1,2,8,5,4,0,146
25078,31,191644.0,16,10,60,10,2,2,8,0,4,1,146
25079,56,223169.0,16,0,40,10,3,4,8,1,4,1,146
25081,56,251091.0,14,0,40,12,0,2,8,0,4,1,146
25082,47,189952.0,13,1000,40,9,2,0,9,4,4,1,146
25083,68,160446.0,9,0,60,11,3,5,2,1,4,1,146
25084,39,203746.0,9,0,40,11,2,2,2,0,2,1,146
25086,52,207346.0,10,0,40,15,2,2,0,5,2,0,146
25088,21,230420.0,10,0,15,15,2,4,6,3,2,0,146
25089,40,136507.0,13,0,60,9,2,0,9,1,4,0,146
25090,57,259562.0,10,0,40,15,2,5,9,4,0,1,146
25091,32,234620.0,16,0,40,10,2,2,8,5,4,0,146
25093,28,162030.0,13,0,35,9,2,4,8,2,4,0,146
25094,45,187883.0,13,0,45,9,2,2,8,0,4,1,146
25095,45,172555.0,15,0,45,14,5,4,8,1,4,1,146
25096,42,209509.0,13,0,40,9,2,0,9,1,4,1,130
25097,42,154831.0,13,0,40,9,2,4,8,1,4,0,146
25098,24,144223.0,9,1000,5,11,2,4,4,1,4,1,146
25099,50,179331.0,13,0,40,9,1,5,6,1,2,0,146
25100,59,188048.0,10,0,40,15,4,2,4,5,1,0,146
25101,29,229567.0,13,0,40,9,0,4,4,1,4,1,146
25102,32,535614.0,10,0,40,15,2,4,6,4,3,1,146
25104,42,176611.0,13,2500,55,9,4,2,4,0,4,1,146
25105,38,224610.0,10,0,40,15,3,4,0,4,2,0,146
25106,19,184434.0,9,0,20,11,2,4,9,2,2,0,146
25107,27,162030.0,9,0,40,11,2,4,6,1,4,0,146
25108,30,138853.0,9,0,40,11,2,4,0,4,4,0,146
25109,43,134898.0,9,0,36,11,2,4,2,1,4,0,146
25110,61,167625.0,13,0,70,9,2,2,8,0,4,1,146
25111,55,185375.0,9,0,40,11,2,2,4,0,4,1,146
25112,45,191411.0,13,2000,40,9,2,2,9,0,4,1,146
25113,19,133425.0,10,0,20,15,2,4,6,3,4,1,146
25114,45,191411.0,13,0,40,9,2,2,8,0,4,1,146
25115,60,167886.0,11,0,40,8,2,2,8,5,4,0,146
25116,51,172712.0,11,0,33,8,4,4,5,1,4,1,146
25117,49,186512.0,14,0,43,12,2,6,8,1,4,0,146
25119,30,228431.0,9,0,40,11,2,2,0,5,2,0,146
25120,64,169184.0,12,0,40,7,1,2,8,5,4,0,146
25121,51,231247.0,9,0,45,11,3,2,4,0,4,1,146
25122,28,172101.0,10,0,40,15,2,4,9,1,4,0,146
25123,32,239025.0,13,0,40,9,1,4,8,1,4,0,146
25124,56,219224.0,9,0,40,11,2,0,7,1,4,1,146
25125,51,203646.0,8,0,40,2,2,5,6,4,2,0,146
25126,55,166652.0,9,0,20,11,3,4,10,3,4,1,146
25127,61,156622.0,9,0,40,11,2,2,6,5,2,0,146
25128,55,156622.0,14,0,40,12,2,4,8,1,2,0,146
25129,58,227360.0,11,5000,45,8,2,4,3,1,4,1,146
25130,67,149989.0,9,0,22,11,2,4,9,1,4,0,146
25131,35,200809.0,9,0,80,11,2,4,6,1,2,0,146
25132,45,237439.0,13,0,40,9,2,5,8,1,2,0,146
25133,62,161240.0,13,50,50,9,2,0,4,1,4,1,146
25134,30,299435.0,10,0,40,15,3,4,4,4,2,0,146
25135,43,213443.0,9,0,40,11,2,2,4,0,4,1,146
25138,31,245433.0,10,0,40,15,2,5,7,4,2,1,146
25139,42,213443.0,9,0,40,11,4,2,4,0,4,1,146
25140,37,147279.0,14,0,40,12,2,2,8,0,1,1,67
25141,57,246137.00000000003,13,0,20,9,5,0,8,4,4,0,146
25143,35,189533.0,13,0,40,9,2,0,4,4,4,0,146
25144,76,157112.0,10,0,6,15,2,0,4,1,4,0,146
25145,50,179122.0,13,0,40,9,2,0,4,4,4,1,146
25146,53,160648.0,13,30000,40,9,2,4,4,1,4,0,146
25147,39,159489.0,13,0,40,9,2,2,0,5,4,0,146
25148,28,176591.0,10,0,40,15,2,2,4,5,4,0,146
25149,66,154334.0,7,0,42,1,4,2,0,0,4,1,146
25150,20,176994.0,9,0,30,11,2,4,4,2,4,0,146
25151,32,141313.0,14,0,38,12,1,0,8,4,4,0,146
25152,42,128231.00000000001,9,0,60,11,2,2,2,0,4,1,146
25153,41,205805.0,9,0,40,11,5,4,8,1,4,1,146
25154,61,145221.0,14,0,40,12,2,4,9,1,4,0,146
25155,64,169184.0,9,0,40,11,2,0,0,1,4,0,146
25156,53,231247.0,10,0,40,15,2,2,9,0,4,1,146
25157,27,282107.0,13,0,20,9,2,4,8,3,4,0,146
25158,62,188694.0,9,0,30,11,3,0,4,1,4,1,146
25159,60,167224.0,9,0,40,11,1,2,2,0,4,1,146
25160,47,175705.0,13,0,48,9,2,2,4,0,2,1,138
25161,48,178074.0,13,0,30,9,2,2,6,5,4,0,146
25162,18,159442.0,10,0,15,15,2,4,9,3,4,0,146
25163,25,254538.0,11,0,35,8,2,4,9,1,2,0,146
25164,64,208727.0,13,0,45,9,2,0,4,1,4,0,146
25165,53,179122.0,12,2000,30,7,2,0,0,1,4,1,146
25166,60,188694.0,9,0,40,11,0,2,0,0,4,1,146
25167,31,240582.0,10,0,40,15,1,4,2,3,4,1,146
25169,24,195287.0,10,0,40,15,2,4,8,3,3,0,146
25170,66,159698.0,9,0,48,11,2,2,2,0,4,1,146
25171,35,144060.0,13,0,45,9,2,2,9,5,4,0,146
25172,58,246137.00000000003,10,0,40,15,0,2,4,5,4,0,146
25173,42,137431.0,13,0,20,9,4,4,6,4,4,0,146
25174,42,128231.00000000001,9,0,40,11,2,0,9,1,4,1,146
25175,42,185558.0,10,0,60,15,2,2,7,0,4,1,146
25176,38,181053.0,13,0,40,9,1,4,8,1,2,0,146
25177,23,132475.0,13,0,40,9,1,4,6,1,4,1,146
25178,20,132475.0,9,0,52,11,2,4,2,1,4,1,146
25179,29,227819.0,9,0,40,11,2,4,6,4,2,0,146
25180,24,297298.0,9,0,40,11,0,4,8,1,2,1,146
25181,57,161156.0,14,0,40,12,1,4,8,1,4,1,146
25182,40,120018.0,12,0,40,7,2,2,4,5,4,0,146
25183,51,145310.0,9,0,45,11,2,0,10,1,4,0,146
25184,43,177573.0,13,0,40,9,2,2,6,5,2,0,146
25185,78,136586.0,10,0,40,15,0,6,0,1,4,0,146
25186,43,119477.0,10,0,40,15,2,4,6,1,4,0,146
25187,41,219116.0,5,0,40,6,2,0,6,4,4,0,146
25188,18,225964.0,10,0,40,15,2,4,6,3,4,0,146
25189,32,311453.0,2,0,35,3,2,5,6,4,4,1,91
25190,66,149098.0,14,0,16,12,2,6,8,1,2,0,146
25191,58,167137.0,9,0,40,11,2,0,2,1,4,1,146
25192,24,269560.0,9,0,40,11,2,4,2,1,4,1,146
25193,27,245203.00000000003,8,0,40,2,2,4,6,1,4,1,146
25194,36,163515.0,10,0,50,15,3,2,4,0,4,1,146
25195,47,162338.0,7,0,60,1,2,2,10,0,2,1,146
25196,41,123910.0,14,0,40,12,5,2,4,5,4,0,146
25197,30,176034.0,9,0,40,11,2,2,7,0,4,1,146
25198,50,139660.0,14,0,40,12,2,0,8,4,4,0,146
25200,31,190083.0,10,0,40,15,0,4,8,1,2,0,146
25201,44,182330.0,13,0,52,9,2,0,4,1,2,1,146
25202,63,231410.0,9,0,40,11,5,2,0,5,2,0,146
25203,40,147497.0,10,0,40,15,2,2,9,5,4,0,146
25204,35,185783.0,9,0,40,11,5,4,0,1,2,1,146
25205,59,130328.0,9,0,40,11,2,4,6,1,2,0,146
25206,66,160461.0,9,0,40,11,2,2,10,0,2,1,146
25207,42,192444.0,13,0,40,9,2,2,9,0,4,1,146
25208,44,170043.0,10,0,52,15,4,0,6,4,2,0,146
25209,43,120901.0,13,0,12,9,2,2,0,5,4,0,146
25210,20,299486.0,10,0,25,15,2,4,8,3,2,1,146
25211,36,150934.0,10,0,40,15,1,4,8,1,4,1,146
25213,44,155278.0,13,0,40,9,4,0,4,3,4,1,146
25214,31,156780.0,14,0,45,12,1,4,8,1,4,1,146
25215,33,156780.0,14,0,50,12,2,4,8,1,4,1,146
25216,33,156780.0,14,0,35,12,2,4,6,1,4,1,146
25217,34,127543.0,14,0,52,12,2,2,0,5,4,0,146
25218,31,205958.0,9,0,30,11,2,4,6,4,2,0,146
25219,31,229499.0,9,0,40,11,2,4,10,1,2,1,146
25220,27,224085.0,12,0,40,7,2,0,9,1,2,0,146
25221,34,207623.0,9,0,84,11,2,5,10,3,4,1,146
25222,36,214104.0,10,0,32,15,2,4,6,1,4,0,146
25223,44,182330.0,10,0,40,15,2,2,4,0,2,1,146
25225,58,224219.0,13,0,44,9,1,6,8,1,2,1,146
25226,21,201901.0,8,0,40,2,2,4,2,3,4,1,146
25227,61,151134.0,10,0,45,15,2,2,2,0,4,1,146
25228,58,160970.0,10,0,34,15,2,2,10,0,4,1,146
25229,20,260927.0,9,0,40,11,2,4,9,4,2,0,146
25230,20,237420.0,7,0,35,1,2,4,2,2,2,1,146
25231,36,143798.0,10,0,40,15,2,4,0,1,4,0,146
25232,59,214616.0,13,0,40,9,2,2,8,0,2,1,146
25233,42,290726.0,9,0,35,11,2,5,6,4,2,0,146
25234,59,143821.0,13,0,40,9,2,4,8,1,4,1,146
25235,45,168163.0,13,0,65,9,1,2,6,5,4,0,146
25236,56,139771.0,10,0,40,15,0,2,0,0,2,1,146
25237,45,225527.0,14,40,52,12,2,2,2,0,1,1,67
25238,22,158415.0,10,0,40,15,2,4,6,4,4,0,146
25239,21,181713.0,10,0,40,15,2,4,2,1,4,1,146
25241,31,407430.0,9,0,40,11,2,4,3,1,2,1,146
25242,72,148310.0,9,0,35,11,2,0,6,1,2,1,146
25243,23,211652.0,13,0,40,9,2,4,0,1,2,0,146
25244,27,335840.0,13,10,47,9,2,4,0,1,2,1,146
25245,36,162321.0,10,0,40,15,5,2,8,0,4,1,146
25246,22,260927.0,4,0,20,5,2,4,6,4,2,0,146
25247,50,191659.0,9,0,40,11,2,4,3,1,2,1,146
25248,35,129887.0,12,0,33,7,2,5,6,4,4,0,146
25249,57,139771.0,9,0,40,11,2,2,3,0,2,1,146
25250,40,198208.0,6,0,40,0,2,4,6,1,2,0,146
25251,43,185558.0,13,6000,40,9,2,2,8,0,4,1,146
25252,31,176034.0,8,0,25,2,3,4,4,1,4,1,73
25253,60,141213.0,13,0,37,9,1,2,0,5,2,0,146
25254,44,125388.0,10,0,40,15,2,6,9,4,4,0,146
25255,26,238013.0,12,0,40,7,2,4,8,3,2,0,146
25256,26,143506.0,13,0,40,9,1,4,8,1,4,0,146
25258,45,169602.0,13,0,40,9,2,2,8,0,2,1,146
25259,44,185558.0,10,0,60,15,1,0,6,1,4,1,146
25260,34,127948.0,13,0,55,9,2,2,4,0,4,1,146
25261,41,168246.0,9,0,40,11,2,2,9,0,4,1,146
25262,51,167363.0,9,0,40,11,2,2,8,5,4,0,146
25263,29,212165.0,12,0,40,7,1,2,0,5,4,0,146
25264,30,220655.0,6,0,35,0,2,4,6,4,2,0,146
25265,45,214079.0,9,0,35,11,2,4,6,4,2,0,146
25266,64,151444.0,12,0,65,7,2,2,10,0,2,1,146
25267,31,176034.0,11,0,60,8,2,2,7,0,4,1,146
25268,65,142103.0,9,0,40,11,2,2,3,0,4,1,146
25269,51,162809.0,11,0,50,8,2,2,9,0,4,1,146
25270,32,122979.0,10,0,32,15,2,4,6,4,4,0,146
25271,32,127948.0,9,0,40,11,2,4,3,1,4,1,146
25272,28,255533.99999999997,10,0,99,15,2,2,9,0,4,1,146
25273,45,251271.00000000003,9,0,40,11,5,4,0,1,0,1,146
25274,43,217136.0,10,0,40,15,5,2,4,0,4,1,146
25275,21,221553.0,6,0,30,0,2,2,6,5,4,0,146
25276,47,251271.00000000003,9,0,40,11,4,2,4,0,0,1,146
25277,29,301177.0,10,0,65,15,2,2,3,0,0,1,146
25278,44,288300.0,10,0,60,15,2,2,4,0,3,1,146
25279,78,173906.0,9,0,72,11,4,2,4,0,4,1,146
25280,29,269544.0,12,0,40,7,4,6,6,4,4,0,146
25281,33,188255.0,10,0,40,15,2,2,9,0,4,1,146
25282,48,166521.0,9,0,40,11,2,2,6,5,4,0,146
25283,21,188729.0,9,0,40,11,1,4,10,3,4,1,146
25284,31,280558.0,13,0,40,9,5,2,8,5,0,0,146
25285,41,166647.0,9,0,40,11,5,2,8,5,4,0,146
25286,58,209461.0,10,0,48,15,2,2,10,0,4,1,146
25287,48,384538.0,10,0,50,15,4,0,6,1,2,1,146
25288,53,165266.0,1,0,40,13,2,2,8,5,4,0,146
25290,61,195466.0,13,0,40,9,2,2,9,0,4,1,146
25291,79,167649.0,9,0,40,11,2,6,0,1,4,0,146
25292,42,191314.0,9,0,52,11,2,2,3,0,4,1,146
25293,50,195273.0,9,0,40,11,2,2,2,0,4,1,146
25294,23,213597.0,10,0,40,15,0,4,9,3,4,0,146
25295,43,209339.0,9,0,40,11,2,2,0,0,4,1,146
25296,30,226022.0,9,0,40,11,5,4,2,4,4,1,146
25297,23,434722.0,12,0,40,7,2,4,6,1,3,0,146
25298,40,209339.0,4,0,55,5,2,5,3,1,4,1,146
25299,44,200787.0,13,0,40,9,5,0,8,4,4,0,146
25300,42,191314.0,10,0,55,15,2,2,7,0,4,1,146
25301,19,168545.0,10,0,25,15,5,4,5,3,4,1,146
25302,50,220561.0,10,0,40,15,4,4,6,1,0,1,146
25303,58,198840.0,9,0,40,11,2,4,4,1,0,0,146
25304,43,197450.0,13,0,40,9,2,2,8,5,4,0,146
25305,24,195758.0,10,0,55,15,2,4,10,3,4,1,146
25306,46,216281.0,13,0,60,9,4,0,4,1,4,1,146
25307,56,211536.0,9,0,40,11,2,2,10,0,4,1,146
25308,65,165987.0,10,0,40,15,1,0,0,1,4,0,146
25309,46,218604.0,13,0,50,9,6,2,4,5,4,0,146
25310,37,231464.0,9,0,40,11,2,2,4,0,4,1,146
25311,47,203814.0,10,0,35,15,2,4,6,3,4,1,146
25312,55,221598.0,9,0,40,11,2,2,4,5,4,0,146
25313,62,210761.0,9,0,40,11,0,6,0,1,4,0,146
25314,46,224171.0,10,0,50,15,2,0,9,4,4,0,146
25315,19,204438.0,10,0,50,15,2,4,6,3,4,0,146
25316,31,199252.0,12,0,40,7,1,2,8,5,4,0,146
25317,24,188729.0,9,0,40,11,2,4,2,1,4,1,146
25318,26,213112.0,9,0,40,11,0,4,8,1,4,0,146
25319,44,175591.0,14,0,40,12,2,2,8,0,0,1,146
25321,49,232521.0,13,0,40,9,4,2,8,5,4,0,146
25325,80,161629.0,9,0,10,11,2,3,0,1,4,0,146
25326,22,213597.0,9,0,20,11,2,4,6,4,4,0,146
25327,57,203940.0,9,0,40,11,1,2,4,2,4,1,146
25328,68,190336.0,9,0,32,11,2,0,6,1,4,0,146
25329,59,159021.0,9,0,12,11,1,2,10,5,4,0,146
25330,30,204368.0,13,0,40,9,0,4,0,3,4,0,146
25331,34,204368.0,13,0,40,9,2,4,0,4,4,0,146
25332,26,193404.0,12,0,40,7,2,2,9,0,4,1,146
25333,74,161440.0,10,0,20,15,2,6,6,1,4,1,146
25334,28,267354.0,10,0,40,15,2,2,4,0,4,1,146
